Y,M,D,Q
2015,6,27,61.16661997
2015,6,28,60.03390479
2015,6,29,60.88344117
2015,6,30,65.41430191
2015,7,1,67.11337469
2015,7,2,65.9806595
2015,7,3,66.5470171
2015,7,4,65.69748071
2015,7,5,65.69748071
2015,7,6,67.11337469
2015,7,7,66.2638383
2015,7,8,66.2638383
2015,7,9,65.41430191
2015,7,10,63.71522914
2015,7,11,62.86569275
2015,7,12,61.73297756
2015,7,13,62.29933515
2015,7,14,56.35258044
2015,7,15,54.65350766
2015,7,16,54.93668645
2015,7,17,50.97218331
2015,7,18,50.12264692
2015,7,19,49.83946812
2015,7,20,50.12264692
2015,7,21,54.65350766
2015,7,22,73.626487
2015,7,23,76.17509617
2015,7,24,56.35258044
2015,7,25,41.91046183
2015,7,26,42.75999822
2015,7,27,42.47681942
2015,7,28,45.02542859
2015,7,29,43.60953461
2015,7,30,41.62728304
2015,7,31,40.77774665
2015,8,1,42.19364063
2015,8,2,41.91046183
2015,8,3,42.47681942
2015,8,4,42.19364063
2015,8,5,41.91046183
2015,8,6,41.91046183
2015,8,7,40.77774665
2015,8,8,42.47681942
2015,8,9,45.59178618
2015,8,10,41.62728304
2015,8,11,40.77774665
2015,8,12,40.77774665
2015,8,13,37.66277989
2015,8,14,37.94595869
2015,8,15,37.37960109
2015,8,16,37.94595869
2015,8,17,37.66277989
2015,8,18,37.0964223
2015,8,19,38.22913748
2015,8,20,38.22913748
2015,8,21,39.64503146
2015,8,22,40.49456785
2015,8,23,39.07867387
2015,8,24,39.36185267
2015,8,25,39.36185267
2015,8,26,40.21138905
2015,8,27,39.92821026
2015,8,28,39.64503146
2015,8,29,39.64503146
2015,8,30,39.64503146
2015,8,31,39.36185267
2015,9,1,39.36185267
2015,9,2,39.64503146
2015,9,3,35.68052832
2015,9,4,32.84874035
2015,9,5,32.84874035
2015,9,6,32.28238276
2015,9,7,32.84874035
2015,9,8,31.99920397
2015,9,9,32.28238276
2015,9,10,30.58330998
2015,9,11,28.03470082
2015,9,12,29.4505948
2015,9,13,29.167416
2015,9,14,28.88423721
2015,9,15,31.14966758
2015,9,16,32.56556156
2015,9,17,31.71602517
2015,9,18,30.58330998
2015,9,19,29.167416
2015,9,20,28.88423721
2015,9,21,29.7337736
2015,9,22,27.6382505
2015,9,23,24.97636982
2015,9,24,24.15515131
2015,9,25,24.49496587
2015,9,26,25.34450226
2015,9,27,25.03300558
2015,9,28,24.26842283
2015,9,29,24.49496587
2015,9,30,24.55160163
